Drug,CYP***,Action,Species,Database,DrugID,Gene,Reference,Strength
amiodarone,CYP3A4,Substrate,Not Specified,ildcare,,,,
amlodipine,CYP3A4,Substrate,Not Specified,ildcare,,,,
amprenavir,CYP3A4,Substrate,Not Specified,ildcare,,,,
aprepitant,CYP3A4,Substrate,Not Specified,ildcare,,,,
atorvastatin,CYP3A4,Substrate,Not Specified,ildcare,,,,
bepridil,CYP3A4,Substrate,Not Specified,ildcare,,,,
bexarotene,CYP3A4,Substrate,Not Specified,ildcare,,,,
bromocriptine,CYP3A4,Substrate,Not Specified,ildcare,,,,
budesonide,CYP3A4,Substrate,Not Specified,ildcare,,,,
buprenorphine,CYP3A4,Substrate,Not Specified,ildcare,,,,
buspirone,CYP3A4,Substrate,Not Specified,ildcare,,,,
busulfan,CYP3A4,Substrate,Not Specified,ildcare,,,,
cannabinoids,CYP3A4,Substrate,Not Specified,ildcare,,,,
caffeine,CYP3A4,Substrate,Not Specified,ildcare,,,,
carbamazepine,CYP3A4,Substrate,Not Specified,ildcare,,,,
cevimeline,CYP3A4,Substrate,Not Specified,ildcare,,,,
chlorpheniramine,CYP3A4,Substrate,Not Specified,ildcare,,,,
cilostazol,CYP3A4,Substrate,Not Specified,ildcare,,,,
cisapride,CYP3A4,Substrate,Not Specified,ildcare,,,,
citalopram,CYP3A4,Substrate,Not Specified,ildcare,,,,
clarithromycin,CYP3A4,Substrate,Not Specified,ildcare,,,,
clindamycin,CYP3A4,Substrate,Not Specified,ildcare,,,,
clomipramine,CYP3A4,Substrate,Not Specified,ildcare,,,,
clonazepam,CYP3A4,Substrate,Not Specified,ildcare,,,,
clopidogrel,CYP3A4,Substrate,Not Specified,ildcare,,,,
cocaine,CYP3A4,Substrate,Not Specified,ildcare,,,,
cyclobenzaprine,CYP3A4,Substrate,Not Specified,ildcare,,,,
cyclophosphamide,CYP3A4,Substrate,Not Specified,ildcare,,,,
cyclosporine,CYP3A4,Substrate,Not Specified,ildcare,,,,
dapsone,CYP3A4,Substrate,Not Specified,ildcare,,,,
delavirdine,CYP3A4,Substrate,Not Specified,ildcare,,,,
desogestrel,CYP3A4,Substrate,Not Specified,ildcare,,,,
dexamethasone,CYP3A4,Substrate,Not Specified,ildcare,,,,
dextromethorphan,CYP3A4,Substrate,Not Specified,ildcare,,,,
diazepam,CYP3A4,Substrate,Not Specified,ildcare,,,,
dihydroergotamine,CYP3A4,Substrate,Not Specified,ildcare,,,,
diltiazem,CYP3A4,Substrate,Not Specified,ildcare,,,,
disopyramide,CYP3A4,Substrate,Not Specified,ildcare,,,,
docetaxel,CYP3A4,Substrate,Not Specified,ildcare,,,,
dofetilide,CYP3A4,Substrate,Not Specified,ildcare,,,,
dolasetron,CYP3A4,Substrate,Not Specified,ildcare,,,,
donepezil,CYP3A4,Substrate,Not Specified,ildcare,,,,
doxorubicin,CYP3A4,Substrate,Not Specified,ildcare,,,,
dronabinol,CYP3A4,Substrate,Not Specified,ildcare,,,,
dutasteride,CYP3A4,Substrate,Not Specified,ildcare,,,,
efavirenz,CYP3A4,Substrate,Not Specified,ildcare,,,,
ergotamine,CYP3A4,Substrate,Not Specified,ildcare,,,,
erythromycin,CYP3A4,Substrate,Not Specified,ildcare,,,,
esomeprazole,CYP3A4,Substrate,Not Specified,ildcare,,,,
"estrogens, oral",CYP3A4,Substrate,Not Specified,ildcare,,,,
 contraceptives,CYP3A4,Substrate,Not Specified,ildcare,,,,
ethinyl estradiol,CYP3A4,Substrate,Not Specified,ildcare,,,,
ethosuximide,CYP3A4,Substrate,Not Specified,ildcare,,,,
etonogestrel,CYP3A4,Substrate,Not Specified,ildcare,,,,
etoposide,CYP3A4,Substrate,Not Specified,ildcare,,,,
exemestane,CYP3A4,Substrate,Not Specified,ildcare,,,,
felodipine,CYP3A4,Substrate,Not Specified,ildcare,,,,
fentanyl,CYP3A4,Substrate,Not Specified,ildcare,,,,
fexofenadine,CYP3A4,Substrate,Not Specified,ildcare,,,,
finasteride,CYP3A4,Substrate,Not Specified,ildcare,,,,
flutamide,CYP3A4,Substrate,Not Specified,ildcare,,,,
fluticasone,CYP3A4,Substrate,Not Specified,ildcare,,,,
fluvestrant,CYP3A4,Substrate,Not Specified,ildcare,,,,
galantamine,CYP3A4,Substrate,Not Specified,ildcare,,,,
haloperidol,CYP3A4,Substrate,Not Specified,ildcare,,,,
hydrocodone,CYP3A4,Substrate,Not Specified,ildcare,,,,
hydrocortisone,CYP3A4,Substrate,Not Specified,ildcare,,,,
ifosfamide,CYP3A4,Substrate,Not Specified,ildcare,,,,
imatinib,CYP3A4,Substrate,Not Specified,ildcare,,,,
imipramine,CYP3A4,Substrate,Not Specified,ildcare,,,,
indinavir,CYP3A4,Substrate,Not Specified,ildcare,,,,
isradipine,CYP3A4,Substrate,Not Specified,ildcare,,,,
itraconazole,CYP3A4,Substrate,Not Specified,ildcare,,,,
ketoconazole,CYP3A4,Substrate,Not Specified,ildcare,,,,
lansoprazole,CYP3A4,Substrate,Not Specified,ildcare,,,,
letrozole,CYP3A4,Substrate,Not Specified,ildcare,,,,
levobupivacaine,CYP3A4,Substrate,Not Specified,ildcare,,,,
lidocaine,CYP3A4,Substrate,Not Specified,ildcare,,,,
lopinavir,CYP3A4,Substrate,Not Specified,ildcare,,,,
loratadine,CYP3A4,Substrate,Not Specified,ildcare,,,,
losartan,CYP3A4,Substrate,Not Specified,ildcare,,,,
lovastatin,CYP3A4,Substrate,Not Specified,ildcare,,,,
methadone,CYP3A4,Substrate,Not Specified,ildcare,,,,
methylprednisolone,CYP3A4,Substrate,Not Specified,ildcare,,,,
miconazole,CYP3A4,Substrate,Not Specified,ildcare,,,,
midazolam,CYP3A4,Substrate,Not Specified,ildcare,,,,
mifepristone,CYP3A4,Substrate,Not Specified,ildcare,,,,
mirtazapine,CYP3A4,Substrate,Not Specified,ildcare,,,,
modafinil,CYP3A4,Substrate,Not Specified,ildcare,,,,
mometasone,CYP3A4,Substrate,Not Specified,ildcare,,,,
montelukast,CYP3A4,Substrate,Not Specified,ildcare,,,,
nateglinide,CYP3A4,Substrate,Not Specified,ildcare,,,,
nefazodone,CYP3A4,Substrate,Not Specified,ildcare,,,,
nelfinavir,CYP3A4,Substrate,Not Specified,ildcare,,,,
nevirapine,CYP3A4,Substrate,Not Specified,ildcare,,,,
nicardipine,CYP3A4,Substrate,Not Specified,ildcare,,,,
nifedipine,CYP3A4,Substrate,Not Specified,ildcare,,,,
nimodipine,CYP3A4,Substrate,Not Specified,ildcare,,,,
nisoldipine,CYP3A4,Substrate,Not Specified,ildcare,,,,
nitrendipine,CYP3A4,Substrate,Not Specified,ildcare,,,,
norethindrone,CYP3A4,Substrate,Not Specified,ildcare,,,,
omeprazole,CYP3A4,Substrate,Not Specified,ildcare,,,,
ondansetron,CYP3A4,Substrate,Not Specified,ildcare,,,,
contraceptives,CYP3A4,Substrate,Not Specified,ildcare,,,,
oxybutynin,CYP3A4,Substrate,Not Specified,ildcare,,,,
paclitaxel,CYP3A4,Substrate,Not Specified,ildcare,,,,
pantoprazole,CYP3A4,Substrate,Not Specified,ildcare,,,,
pimozide,CYP3A4,Substrate,Not Specified,ildcare,,,,
pioglitazone,CYP3A4,Substrate,Not Specified,ildcare,,,,
prednisolone,CYP3A4,Substrate,Not Specified,ildcare,,,,
prednisone,CYP3A4,Substrate,Not Specified,ildcare,,,,
progesterone/,CYP3A4,Substrate,Not Specified,ildcare,,,,
progestins,CYP3A4,Substrate,Not Specified,ildcare,,,,
quetiapine,CYP3A4,Substrate,Not Specified,ildcare,,,,
quinidine,CYP3A4,Substrate,Not Specified,ildcare,,,,
quinine,CYP3A4,Substrate,Not Specified,ildcare,,,,
rabeprazole,CYP3A4,Substrate,Not Specified,ildcare,,,,
repaglinide,CYP3A4,Substrate,Not Specified,ildcare,,,,
rifabutin,CYP3A4,Substrate,Not Specified,ildcare,,,,
rifampin,CYP3A4,Substrate,Not Specified,ildcare,,,,
ritonavir,CYP3A4,Substrate,Not Specified,ildcare,,,,
salmeterol,CYP3A4,Substrate,Not Specified,ildcare,,,,
saquinavir,CYP3A4,Substrate,Not Specified,ildcare,,,,
sertraline,CYP3A4,Substrate,Not Specified,ildcare,,,,
sibutramine,CYP3A4,Substrate,Not Specified,ildcare,,,,
sildenafil,CYP3A4,Substrate,Not Specified,ildcare,,,,
simvastatin,CYP3A4,Substrate,Not Specified,ildcare,,,,
sirolimus,CYP3A4,Substrate,Not Specified,ildcare,,,,
tacrolimus,CYP3A4,Substrate,Not Specified,ildcare,,,,
tamoxifen,CYP3A4,Substrate,Not Specified,ildcare,,,,
temazepam,CYP3A4,Substrate,Not Specified,ildcare,,,,
testosterone,CYP3A4,Substrate,Not Specified,ildcare,,,,
tiagabine,CYP3A4,Substrate,Not Specified,ildcare,,,,
tolterodine,CYP3A4,Substrate,Not Specified,ildcare,,,,
toremifene,CYP3A4,Substrate,Not Specified,ildcare,,,,
tramadol,CYP3A4,Substrate,Not Specified,ildcare,,,,
trazodone,CYP3A4,Substrate,Not Specified,ildcare,,,,
triazolam,CYP3A4,Substrate,Not Specified,ildcare,,,,
trimetrexate,CYP3A4,Substrate,Not Specified,ildcare,,,,
valdecoxib,CYP3A4,Substrate,Not Specified,ildcare,,,,
verapamil,CYP3A4,Substrate,Not Specified,ildcare,,,,
vinblastine,CYP3A4,Substrate,Not Specified,ildcare,,,,
vincristine,CYP3A4,Substrate,Not Specified,ildcare,,,,
vinorelbine,CYP3A4,Substrate,Not Specified,ildcare,,,,
voriconazole,CYP3A4,Substrate,Not Specified,ildcare,,,,
(R)-warfarin,CYP3A4,Substrate,Not Specified,ildcare,,,,
zaleplon,CYP3A4,Substrate,Not Specified,ildcare,,,,
zileuton,CYP3A4,Substrate,Not Specified,ildcare,,,,
ziprasidone,CYP3A4,Substrate,Not Specified,ildcare,,,,
zolpidem,CYP3A4,Substrate,Not Specified,ildcare,,,,
zonisamide,CYP3A4,Substrate,Not Specified,ildcare,,,,
acitretin,CYP3A4,inhibitor,Not Specified,ildcare,,,,
amiodarone,CYP3A4,inhibitor,Not Specified,ildcare,,,,
amprenavir,CYP3A4,inhibitor,Not Specified,ildcare,,,,
aprepitant,CYP3A4,inhibitor,Not Specified,ildcare,,,,
cimetidine,CYP3A4,inhibitor,Not Specified,ildcare,,,,
ciprofloxacin,CYP3A4,inhibitor,Not Specified,ildcare,,,,
clarithromycin,CYP3A4,inhibitor,Not Specified,ildcare,,,,
cyclosporine,CYP3A4,inhibitor,Not Specified,ildcare,,,,
danazol,CYP3A4,inhibitor,Not Specified,ildcare,,,,
delavirdine,CYP3A4,inhibitor,Not Specified,ildcare,,,,
diltiazem,CYP3A4,inhibitor,Not Specified,ildcare,,,,
diethyldithiocarbamate,CYP3A4,inhibitor,Not Specified,ildcare,,,,
efavirenz,CYP3A4,inhibitor,Not Specified,ildcare,,,,
erythromycin,CYP3A4,inhibitor,Not Specified,ildcare,,,,
ethinyl estradiol,CYP3A4,inhibitor,Not Specified,ildcare,,,,
fluconazole,CYP3A4,inhibitor,Not Specified,ildcare,,,,
fluoxetine,CYP3A4,inhibitor,Not Specified,ildcare,,,,
fluvoxamine,CYP3A4,inhibitor,Not Specified,ildcare,,,,
gestodene,CYP3A4,inhibitor,Not Specified,ildcare,,,,
grapefruit,CYP3A4,inhibitor,Not Specified,ildcare,,,,
indinavir,CYP3A4,inhibitor,Not Specified,ildcare,,,,
imatinib,CYP3A4,inhibitor,Not Specified,ildcare,,,,
isoniazid,CYP3A4,inhibitor,Not Specified,ildcare,,,,
itraconazole,CYP3A4,inhibitor,Not Specified,ildcare,,,,
ketoconazole,CYP3A4,inhibitor,Not Specified,ildcare,,,,
metronidazole,CYP3A4,inhibitor,Not Specified,ildcare,,,,
methylprednisolone,CYP3A4,inhibitor,Not Specified,ildcare,,,,
miconazole,CYP3A4,inhibitor,Not Specified,ildcare,,,,
mifepristone,CYP3A4,inhibitor,Not Specified,ildcare,,,,
nefazodone,CYP3A4,inhibitor,Not Specified,ildcare,,,,
nelfinavir,CYP3A4,inhibitor,Not Specified,ildcare,,,,
nicardipine,CYP3A4,inhibitor,Not Specified,ildcare,,,,
nifedipine,CYP3A4,inhibitor,Not Specified,ildcare,,,,
norethindrone,CYP3A4,inhibitor,Not Specified,ildcare,,,,
norfloxacin,CYP3A4,inhibitor,Not Specified,ildcare,,,,
norfluoxetine,CYP3A4,inhibitor,Not Specified,ildcare,,,,
oxiconazole,CYP3A4,inhibitor,Not Specified,ildcare,,,,
prednisone,CYP3A4,inhibitor,Not Specified,ildcare,,,,
quinine,CYP3A4,inhibitor,Not Specified,ildcare,,,,
ritonavir,CYP3A4,inhibitor,Not Specified,ildcare,,,,
roxithromycin,CYP3A4,inhibitor,Not Specified,ildcare,,,,
saquinavir,CYP3A4,inhibitor,Not Specified,ildcare,,,,
sertraline,CYP3A4,inhibitor,Not Specified,ildcare,,,,
Synercid,CYP3A4,inhibitor,Not Specified,ildcare,,,,
troleandomycin,CYP3A4,inhibitor,Not Specified,ildcare,,,,
verapamil,CYP3A4,inhibitor,Not Specified,ildcare,,,,
voriconazole,CYP3A4,inhibitor,Not Specified,ildcare,,,,
zafirlukast,CYP3A4,inhibitor,Not Specified,ildcare,,,,
zileuton,CYP3A4,inhibitor,Not Specified,ildcare,,,,
aminoglutethimide,CYP3A4,Inducer,Not Specified,ildcare,,,,
aprepitant,CYP3A4,Inducer,Not Specified,ildcare,,,,
carbamazepine,CYP3A4,Inducer,Not Specified,ildcare,,,,
dexamethasone,CYP3A4,Inducer,Not Specified,ildcare,,,,
efavirenz,CYP3A4,Inducer,Not Specified,ildcare,,,,
ethosuximide,CYP3A4,Inducer,Not Specified,ildcare,,,,
garlic supplements,CYP3A4,Inducer,Not Specified,ildcare,,,,
glucocorticoids,CYP3A4,Inducer,Not Specified,ildcare,,,,
glutethimide,CYP3A4,Inducer,Not Specified,ildcare,,,,
griseofulvin,CYP3A4,Inducer,Not Specified,ildcare,,,,
modafinil,CYP3A4,Inducer,Not Specified,ildcare,,,,
nafcillin,CYP3A4,Inducer,Not Specified,ildcare,,,,
nevirapine,CYP3A4,Inducer,Not Specified,ildcare,,,,
oxcarbazepine,CYP3A4,Inducer,Not Specified,ildcare,,,,
phenobarbital,CYP3A4,Inducer,Not Specified,ildcare,,,,
phenytoin,CYP3A4,Inducer,Not Specified,ildcare,,,,
primidone,CYP3A4,Inducer,Not Specified,ildcare,,,,
rifabutin,CYP3A4,Inducer,Not Specified,ildcare,,,,
rifampin,CYP3A4,Inducer,Not Specified,ildcare,,,,
rifapentine,CYP3A4,Inducer,Not Specified,ildcare,,,,
St John's wort,CYP3A4,Inducer,Not Specified,ildcare,,,,
Aldesleukin,CYP3A4,inhibitor,Not Specified,DrugBank,DB00041,,,
Pegvisomant,CYP3A4,inducer,Not Specified,DrugBank,DB00082,,,
Cyclosporine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00091,,,
Calcitriol,CYP3A4,"substrate, inducer",Not Specified,DrugBank,DB00136,,,
Ergocalciferol,CYP3A4,substrate,Not Specified,DrugBank,DB00153,,,
Cholecalciferol,CYP3A4,substrate,Not Specified,DrugBank,DB00169,,,
Pravastatin,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00175,,,
Fluvoxamine,CYP3A4,inhibitor,Not Specified,DrugBank,DB00176,,,
Flunisolide,CYP3A4,substrate,Not Specified,DrugBank,DB00180,,,
Nicotine,CYP3A4,substrate,Not Specified,DrugBank,DB00184,,,
Cevimeline,CYP3A4,substrate,Not Specified,DrugBank,DB00185,,,
Bortezomib,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00188,,,
Tramadol,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00193,,,
Fluconazole,CYP3A4,inhibitor,Not Specified,DrugBank,DB00196,,,
Troglitazone,CYP3A4,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB00197,,,
Erythromycin,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00199,,,
Caffeine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00201,,,
Sildenafil,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00203,,,
Dofetilide,CYP3A4,substrate,Not Specified,DrugBank,DB00204,,,
Azithromycin,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00207,,,
Ticlopidine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00208,,,
Pantoprazole,CYP3A4,"substrate, inducer",Not Specified,DrugBank,DB00213,,,
Citalopram,CYP3A4,substrate,Not Specified,DrugBank,DB00215,,,
Eletriptan,CYP3A4,"substrate, inducer",Not Specified,DrugBank,DB00216,,,
Nelfinavir,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00220,,,
Indinavir,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00224,,,
Lovastatin,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00227,,,
Temazepam,CYP3A4,substrate,Not Specified,DrugBank,DB00231,,,
Reboxetine,CYP3A4,substrate,Not Specified,DrugBank,DB00234,,,
Nevirapine,CYP3A4,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB00238,,,
Oxiconazole,CYP3A4,inducer,Not Specified,DrugBank,DB00239,,,
Alclometasone,CYP3A4,"substrate, inducer",Not Specified,DrugBank,DB00240,,,
Ranolazine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00243,,,
Ziprasidone,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00246,,,
Cabergoline,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00248,,,
Dapsone,CYP3A4,substrate,Not Specified,DrugBank,DB00250,,,
Phenytoin,CYP3A4,"substrate, inducer",Not Specified,DrugBank,DB00252,,,
Doxycycline,CYP3A4,inhibitor,Not Specified,DrugBank,DB00254,,,
Diethylstilbestrol,CYP3A4,inhibitor,Not Specified,DrugBank,DB00255,,,
Clotrimazole,CYP3A4,"inhibitor, inducer",Not Specified,DrugBank,DB00257,,,
Sulfanilamide,CYP3A4,inhibitor,Not Specified,DrugBank,DB00259,,,
Ropinirole,CYP3A4,substrate,Not Specified,DrugBank,DB00268,,,
Isradipine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00270,,,
Topiramate,CYP3A4,inducer,Not Specified,DrugBank,DB00273,,,
Theophylline,CYP3A4,substrate,Not Specified,DrugBank,DB00277,,,
Argatroban,CYP3A4,substrate,Not Specified,DrugBank,DB00278,,,
Disopyramide,CYP3A4,substrate,Not Specified,DrugBank,DB00280,,,
Lidocaine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00281,,,
Clemastine,CYP3A4,inhibitor,Not Specified,DrugBank,DB00283,,,
Venlafaxine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00285,,,
Conjugated Estrogens,CYP3A4,substrate,Not Specified,DrugBank,DB00286,,,
Atomoxetine,CYP3A4,inhibitor,Not Specified,DrugBank,DB00289,,,
Etonogestrel,CYP3A4,substrate,Not Specified,DrugBank,DB00294,,,
Morphine,CYP3A4,substrate,Not Specified,DrugBank,DB00295,,,
Ropivacaine,CYP3A4,substrate,Not Specified,DrugBank,DB00296,,,
Bupivacaine,CYP3A4,substrate,Not Specified,DrugBank,DB00297,,,
Flucloxacillin,CYP3A4,inducer,Not Specified,DrugBank,DB00301,,,
Bexarotene,CYP3A4,"substrate, inducer",Not Specified,DrugBank,DB00307,,,
Vindesine,CYP3A4,substrate,Not Specified,DrugBank,DB00309,,,
Pentobarbital,CYP3A4,inducer,Not Specified,DrugBank,DB00312,,,
Valproic Acid,CYP3A4,inhibitor,Not Specified,DrugBank,DB00313,,,
Acetaminophen,CYP3A4,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB00316,,,
Gefitinib,CYP3A4,substrate,Not Specified,DrugBank,DB00317,,,
Codeine,CYP3A4,substrate,Not Specified,DrugBank,DB00318,,,
Dihydroergotamine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00320,,,
Amitriptyline,CYP3A4,substrate,Not Specified,DrugBank,DB00321,,,
Fluorometholone,CYP3A4,"substrate, inducer",Not Specified,DrugBank,DB00324,,,
Hydromorphone,CYP3A4,substrate,Not Specified,DrugBank,DB00327,,,
Ipratropium bromide,CYP3A4,substrate,Not Specified,DrugBank,DB00332,,,
Methadone,CYP3A4,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB00333,,,
Olanzapine,CYP3A4,inhibitor,Not Specified,DrugBank,DB00334,,,
Pimecrolimus,CYP3A4,substrate,Not Specified,DrugBank,DB00337,,,
Omeprazole,CYP3A4,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB00338,,,
Pyrazinamide,CYP3A4,substrate,Not Specified,DrugBank,DB00339,,,
Terfenadine,CYP3A4,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB00342,,,
Diltiazem,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00343,,,
Alfuzosin,CYP3A4,substrate,Not Specified,DrugBank,DB00346,,,
Trimethadione,CYP3A4,substrate,Not Specified,DrugBank,DB00347,,,
Clobazam,CYP3A4,substrate,Not Specified,DrugBank,DB00349,,,
Methylergometrine,CYP3A4,inhibitor,Not Specified,DrugBank,DB00353,,,
Chlorzoxazone,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00356,,,
Aminoglutethimide,CYP3A4,inducer,Not Specified,DrugBank,DB00357,,,
Mefloquine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00358,,,
Sulfadiazine,CYP3A4,substrate,Not Specified,DrugBank,DB00359,,,
Vinorelbine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00361,,,
Clozapine,CYP3A4,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB00363,,,
Grepafloxacin,CYP3A4,substrate,Not Specified,DrugBank,DB00365,,,
Levonorgestrel,CYP3A4,substrate,Not Specified,DrugBank,DB00367,,,
Mirtazapine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00370,,,
Palonosetron,CYP3A4,substrate,Not Specified,DrugBank,DB00377,,,
Mexiletine,CYP3A4,substrate,Not Specified,DrugBank,DB00379,,,
Amlodipine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00381,,,
Digoxin,CYP3A4,substrate,Not Specified,DrugBank,DB00390,,,
Nimodipine,CYP3A4,substrate,Not Specified,DrugBank,DB00393,,,
Progesterone,CYP3A4,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB00396,,,
Sorafenib,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00398,,,
Griseofulvin,CYP3A4,inducer,Not Specified,DrugBank,DB00400,,,
Nisoldipine,CYP3A4,"substrate, inhibitor",Not Specified,DrugBank,DB00401,,,
Eszopiclone,CYP3A4,substrate,Not Specified,DrugBank,DB00402,,,
Alprazolam,CYP3A4,substrate,Not Specified,DrugBank,DB00404,,,
Promazine,CYP3A4,substrate,Not Specified,DrugBank,DB00420,,,
Zolpidem,CYP3A4,substrate,Not Specified,DrugBank,DB00425,,,
Famciclovir,CYP3A4,substrate,Not Specified,DrugBank,DB00426,,,
Prochlorperazine,CYP3A4,substrate,Not Specified,DrugBank,DB00433,,,
Nitric Oxide,CYP3A4,inhibitor,Not Specified,DrugBank,DB00435,,,
Cerivastatin,CYP3A4,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB00439,,,
Trimethoprim,CYP3A4,substrate,Not Specified,DrugBank,DB00440,,,
Betamethasone,CYP3A4,inhibitor,Not Specified,DrugBank,DB00443,,,
